date,open,high,low,close,volume,average,barCount
2022-12-30 12:52:03-05:00,121.59,121.6,121.57,121.58,2800.0,121.585,9
2022-12-30 12:52:04-05:00,121.59,121.6,121.57,121.57,602.0,121.585,5
2022-12-30 12:52:05-05:00,121.57,121.57,121.57,121.57,0.0,121.57,0
2022-12-30 12:52:06-05:00,121.58,121.59,121.58,121.58,8700.0,121.583,6
2022-12-30 12:52:07-05:00,121.59,121.65,121.58,121.65,6846.0,121.63,18
2022-12-30 12:52:08-05:00,121.65,121.66,121.64,121.64,1883.0,121.645,9
2022-12-30 12:52:09-05:00,121.64,121.64,121.61,121.62,4343.0,121.626,20
2022-12-30 12:52:10-05:00,121.61,121.63,121.6,121.62,3074.0,121.611,10
2022-12-30 12:52:11-05:00,121.62,121.63,121.62,121.63,200.0,121.623,2
2022-12-30 12:52:12-05:00,121.62,121.63,121.62,121.63,2323.0,121.628,4
2022-12-30 12:52:13-05:00,121.64,121.65,121.64,121.65,400.0,121.647,4
2022-12-30 12:52:14-05:00,121.65,121.66,121.64,121.65,2370.0,121.653,7
2022-12-30 12:52:15-05:00,121.64,121.65,121.64,121.65,1450.0,121.643,5
2022-12-30 12:52:16-05:00,121.64,121.66,121.63,121.66,2300.0,121.642,15
2022-12-30 12:52:17-05:00,121.66,121.66,121.65,121.66,625.0,121.658,1
2022-12-30 12:52:18-05:00,121.65,121.66,121.65,121.65,1100.0,121.653,5
2022-12-30 12:52:19-05:00,121.66,121.66,121.63,121.64,1949.0,121.648,12
2022-12-30 12:52:20-05:00,121.65,121.65,121.64,121.65,149.0,121.648,1
2022-12-30 12:52:21-05:00,121.64,121.66,121.64,121.65,2500.0,121.648,6
2022-12-30 12:52:22-05:00,121.66,121.66,121.65,121.65,6200.0,121.654,3
2022-12-30 12:52:23-05:00,121.66,121.66,121.65,121.65,2235.0,121.655,4
2022-12-30 12:52:24-05:00,121.66,121.66,121.66,121.66,2500.0,121.66,1
2022-12-30 12:52:25-05:00,121.66,121.66,121.65,121.66,200.0,121.658,2
2022-12-30 12:52:26-05:00,121.67,121.67,121.66,121.67,1798.0,121.668,7
2022-12-30 12:52:27-05:00,121.67,121.68,121.67,121.68,377.0,121.673,2
2022-12-30 12:52:28-05:00,121.68,121.68,121.67,121.68,1880.0,121.68,8
2022-12-30 12:52:29-05:00,121.67,121.67,121.66,121.66,885.0,121.663,2
2022-12-30 12:52:30-05:00,121.67,121.67,121.65,121.65,1400.0,121.666,6
2022-12-30 12:52:31-05:00,121.66,121.66,121.65,121.66,500.0,121.659,1
2022-12-30 12:52:32-05:00,121.66,121.66,121.65,121.66,300.0,121.659,1
2022-12-30 12:52:33-05:00,121.66,121.66,121.65,121.66,0.0,121.66,0
2022-12-30 12:52:34-05:00,121.66,121.68,121.65,121.67,3586.0,121.664,11
2022-12-30 12:52:35-05:00,121.68,121.68,121.68,121.68,100.0,121.68,1
2022-12-30 12:52:36-05:00,121.69,121.69,121.68,121.68,1190.0,121.681,3
2022-12-30 12:52:37-05:00,121.69,121.69,121.68,121.68,1100.0,121.682,7
2022-12-30 12:52:38-05:00,121.65,121.65,121.61,121.63,7841.0,121.644,20
2022-12-30 12:52:39-05:00,121.63,121.63,121.61,121.62,750.0,121.62,4
2022-12-30 12:52:40-05:00,121.63,121.63,121.62,121.62,590.0,121.628,5
2022-12-30 12:52:41-05:00,121.61,121.62,121.61,121.61,2351.0,121.614,6
2022-12-30 12:52:42-05:00,121.6,121.62,121.6,121.62,400.0,121.608,3
2022-12-30 12:52:43-05:00,121.63,121.64,121.63,121.63,2500.0,121.632,2
2022-12-30 12:52:44-05:00,121.64,121.68,121.63,121.67,900.0,121.66,3
2022-12-30 12:52:45-05:00,121.66,121.66,121.64,121.65,1400.0,121.658,4
2022-12-30 12:52:46-05:00,121.66,121.66,121.65,121.66,777.0,121.655,1
2022-12-30 12:52:47-05:00,121.66,121.66,121.65,121.66,500.0,121.655,1
2022-12-30 12:52:48-05:00,121.66,121.66,121.65,121.66,100.0,121.656,1
2022-12-30 12:52:49-05:00,121.66,121.66,121.65,121.66,300.0,121.655,1
2022-12-30 12:52:50-05:00,121.65,121.65,121.65,121.65,299.0,121.65,1
2022-12-30 12:52:51-05:00,121.65,121.66,121.65,121.66,439.0,121.652,2
2022-12-30 12:52:52-05:00,121.65,121.65,121.62,121.63,2800.0,121.63,8
2022-12-30 12:52:53-05:00,121.62,121.63,121.62,121.63,200.0,121.623,2
2022-12-30 12:52:54-05:00,121.62,121.62,121.6,121.6,22653.0,121.6,19
2022-12-30 12:52:55-05:00,121.6,121.61,121.6,121.61,2700.0,121.601,3
2022-12-30 12:52:56-05:00,121.61,121.62,121.61,121.62,5700.0,121.611,5
2022-12-30 12:52:57-05:00,121.64,121.64,121.63,121.63,1451.0,121.637,6
2022-12-30 12:52:58-05:00,121.64,121.64,121.63,121.64,1204.0,121.64,3
2022-12-30 12:52:59-05:00,121.64,121.64,121.63,121.64,3100.0,121.64,3
2022-12-30 12:53:00-05:00,121.65,121.65,121.63,121.65,1258.0,121.643,8
2022-12-30 12:53:01-05:00,121.65,121.65,121.64,121.65,983.0,121.65,7
2022-12-30 12:53:02-05:00,121.65,121.66,121.65,121.65,1370.0,121.654,7
2022-12-30 12:53:03-05:00,121.64,121.64,121.63,121.63,393.0,121.634,3
2022-12-30 12:53:04-05:00,121.64,121.65,121.63,121.63,498.0,121.639,3
2022-12-30 12:53:05-05:00,121.65,121.66,121.64,121.64,1197.0,121.644,5
2022-12-30 12:53:06-05:00,121.62,121.62,121.6,121.62,8807.0,121.602,5
2022-12-30 12:53:07-05:00,121.61,121.61,121.61,121.61,300.0,121.61,1
2022-12-30 12:53:08-05:00,121.63,121.65,121.62,121.65,1452.0,121.637,6
2022-12-30 12:53:09-05:00,121.65,121.65,121.64,121.65,500.0,121.646,4
2022-12-30 12:53:10-05:00,121.65,121.66,121.65,121.66,948.0,121.659,2
2022-12-30 12:53:11-05:00,121.65,121.65,121.64,121.65,1500.0,121.647,3
2022-12-30 12:53:12-05:00,121.63,121.64,121.62,121.63,3090.0,121.631,10
2022-12-30 12:53:13-05:00,121.62,121.63,121.62,121.62,998.0,121.623,3
2022-12-30 12:53:14-05:00,121.64,121.64,121.59,121.59,1900.0,121.608,10
2022-12-30 12:53:15-05:00,121.59,121.61,121.59,121.6,3126.0,121.602,4
2022-12-30 12:53:16-05:00,121.6,121.6,121.59,121.6,3325.0,121.596,5
2022-12-30 12:53:17-05:00,121.6,121.6,121.56,121.57,6900.0,121.592,11
2022-12-30 12:53:18-05:00,121.57,121.57,121.56,121.57,800.0,121.566,2
2022-12-30 12:53:19-05:00,121.57,121.59,121.56,121.57,2699.0,121.569,12
2022-12-30 12:53:20-05:00,121.57,121.58,121.57,121.57,1461.0,121.571,5
2022-12-30 12:53:21-05:00,121.58,121.58,121.55,121.57,1700.0,121.555,7
2022-12-30 12:53:22-05:00,121.56,121.57,121.56,121.56,500.0,121.566,3
2022-12-30 12:53:23-05:00,121.57,121.59,121.57,121.59,3150.0,121.583,10
2022-12-30 12:53:24-05:00,121.58,121.59,121.58,121.58,781.0,121.583,6
2022-12-30 12:53:25-05:00,121.57,121.58,121.57,121.57,1500.0,121.571,3
2022-12-30 12:53:26-05:00,121.57,121.58,121.57,121.57,0.0,121.57,0
2022-12-30 12:53:27-05:00,121.58,121.59,121.57,121.57,700.0,121.578,3
2022-12-30 12:53:28-05:00,121.58,121.59,121.57,121.59,1684.0,121.582,6
2022-12-30 12:53:29-05:00,121.58,121.59,121.58,121.58,650.0,121.582,4
2022-12-30 12:53:30-05:00,121.58,121.58,121.58,121.58,200.0,121.58,2
2022-12-30 12:53:31-05:00,121.58,121.58,121.55,121.58,9164.0,121.555,14
2022-12-30 12:53:32-05:00,121.57,121.57,121.55,121.56,1487.0,121.56,5
2022-12-30 12:53:33-05:00,121.56,121.56,121.55,121.55,1350.0,121.558,5
2022-12-30 12:53:34-05:00,121.55,121.55,121.54,121.54,2672.0,121.549,12
2022-12-30 12:53:35-05:00,121.54,121.54,121.53,121.53,4480.0,121.536,15
2022-12-30 12:53:36-05:00,121.56,121.57,121.56,121.56,5200.0,121.565,7
2022-12-30 12:53:37-05:00,121.56,121.57,121.56,121.57,1250.0,121.564,2
2022-12-30 12:53:38-05:00,121.55,121.56,121.54,121.55,1250.0,121.552,3
2022-12-30 12:53:39-05:00,121.56,121.57,121.56,121.57,1350.0,121.566,7
2022-12-30 12:53:40-05:00,121.55,121.57,121.55,121.56,4200.0,121.56,7
2022-12-30 12:53:41-05:00,121.56,121.57,121.56,121.56,400.0,121.56,3
2022-12-30 12:53:42-05:00,121.57,121.57,121.56,121.56,4400.0,121.567,5
2022-12-30 12:53:43-05:00,121.57,121.57,121.56,121.56,923.0,121.566,3
2022-12-30 12:53:44-05:00,121.56,121.57,121.56,121.56,1721.0,121.564,6
2022-12-30 12:53:45-05:00,121.54,121.57,121.54,121.55,1800.0,121.544,4
2022-12-30 12:53:46-05:00,121.54,121.55,121.54,121.54,835.0,121.54,1
2022-12-30 12:53:47-05:00,121.54,121.55,121.53,121.55,10314.0,121.542,16
2022-12-30 12:53:48-05:00,121.54,121.55,121.54,121.55,2823.0,121.545,8
2022-12-30 12:53:49-05:00,121.54,121.55,121.53,121.54,2871.0,121.542,12
2022-12-30 12:53:50-05:00,121.54,121.54,121.53,121.54,2277.0,121.535,6
2022-12-30 12:53:51-05:00,121.54,121.54,121.53,121.54,500.0,121.538,2
2022-12-30 12:53:52-05:00,121.54,121.54,121.54,121.54,400.0,121.54,3
2022-12-30 12:53:53-05:00,121.55,121.55,121.54,121.55,400.0,121.545,3
2022-12-30 12:53:54-05:00,121.54,121.55,121.54,121.55,700.0,121.542,2
2022-12-30 12:53:55-05:00,121.54,121.55,121.54,121.55,1100.0,121.543,7
2022-12-30 12:53:56-05:00,121.55,121.55,121.55,121.55,306.0,121.55,3
2022-12-30 12:53:57-05:00,121.56,121.56,121.53,121.53,1400.0,121.548,13
2022-12-30 12:53:58-05:00,121.53,121.54,121.52,121.53,1764.0,121.53,5
2022-12-30 12:53:59-05:00,121.52,121.54,121.52,121.54,1800.0,121.529,9
2022-12-30 12:54:00-05:00,121.53,121.54,121.52,121.52,4820.0,121.528,8
2022-12-30 12:54:01-05:00,121.52,121.53,121.52,121.53,800.0,121.522,2
2022-12-30 12:54:02-05:00,121.53,121.53,121.52,121.53,2891.0,121.527,9
2022-12-30 12:54:03-05:00,121.53,121.53,121.51,121.51,3646.0,121.519,21
2022-12-30 12:54:04-05:00,121.51,121.52,121.5,121.51,2003.0,121.509,14
2022-12-30 12:54:05-05:00,121.52,121.52,121.5,121.5,2600.0,121.509,13
2022-12-30 12:54:06-05:00,121.51,121.52,121.43,121.45,40369.0,121.475,148
2022-12-30 12:54:07-05:00,121.45,121.45,121.42,121.43,7021.0,121.427,22
2022-12-30 12:54:08-05:00,121.43,121.46,121.42,121.42,9730.0,121.424,24
2022-12-30 12:54:09-05:00,121.42,121.43,121.41,121.43,1200.0,121.423,8
2022-12-30 12:54:10-05:00,121.42,121.42,121.4,121.42,4489.0,121.41,12
2022-12-30 12:54:11-05:00,121.43,121.43,121.37,121.38,9488.0,121.399,36
2022-12-30 12:54:12-05:00,121.38,121.38,121.36,121.38,7004.0,121.373,26
2022-12-30 12:54:13-05:00,121.38,121.39,121.36,121.36,5340.0,121.377,23
2022-12-30 12:54:14-05:00,121.37,121.39,121.36,121.37,3328.0,121.374,12
2022-12-30 12:54:15-05:00,121.36,121.39,121.36,121.38,3150.0,121.378,12
2022-12-30 12:54:16-05:00,121.39,121.41,121.38,121.39,4117.0,121.392,21
2022-12-30 12:54:17-05:00,121.38,121.4,121.38,121.39,3964.0,121.387,10
2022-12-30 12:54:18-05:00,121.39,121.41,121.39,121.41,7545.0,121.397,29
2022-12-30 12:54:19-05:00,121.4,121.44,121.4,121.41,7630.0,121.417,9
2022-12-30 12:54:20-05:00,121.41,121.42,121.41,121.41,5080.0,121.413,8
2022-12-30 12:54:21-05:00,121.42,121.42,121.4,121.42,2880.0,121.415,11
2022-12-30 12:54:22-05:00,121.43,121.43,121.41,121.42,2050.0,121.418,9
2022-12-30 12:54:23-05:00,121.42,121.42,121.41,121.42,300.0,121.418,2
2022-12-30 12:54:24-05:00,121.41,121.44,121.41,121.42,4382.0,121.419,18
2022-12-30 12:54:25-05:00,121.43,121.43,121.42,121.43,1665.0,121.427,5
2022-12-30 12:54:26-05:00,121.43,121.44,121.42,121.44,1125.0,121.432,4
2022-12-30 12:54:27-05:00,121.43,121.44,121.43,121.44,1000.0,121.433,2
2022-12-30 12:54:28-05:00,121.44,121.52,121.43,121.43,11837.0,121.479,46
2022-12-30 12:54:29-05:00,121.43,121.46,121.43,121.44,8870.0,121.435,9
2022-12-30 12:54:30-05:00,121.43,121.44,121.43,121.44,2360.0,121.433,5
2022-12-30 12:54:31-05:00,121.44,121.44,121.43,121.43,1295.0,121.438,3
2022-12-30 12:54:32-05:00,121.43,121.45,121.43,121.45,3091.0,121.441,11
2022-12-30 12:54:33-05:00,121.44,121.45,121.44,121.45,1325.0,121.443,7
2022-12-30 12:54:34-05:00,121.45,121.45,121.42,121.42,1966.0,121.425,9
2022-12-30 12:54:35-05:00,121.44,121.44,121.43,121.44,100.0,121.438,1
2022-12-30 12:54:36-05:00,121.43,121.43,121.42,121.43,600.0,121.424,4
2022-12-30 12:54:37-05:00,121.44,121.45,121.41,121.45,1377.0,121.429,9
2022-12-30 12:54:38-05:00,121.45,121.46,121.45,121.46,300.0,121.455,3
2022-12-30 12:54:39-05:00,121.45,121.45,121.41,121.42,5099.0,121.442,11
2022-12-30 12:54:40-05:00,121.42,121.43,121.4,121.41,9764.0,121.411,26
2022-12-30 12:54:41-05:00,121.4,121.41,121.39,121.4,400.0,121.401,4
2022-12-30 12:54:42-05:00,121.39,121.4,121.38,121.39,1794.0,121.39,11
2022-12-30 12:54:43-05:00,121.39,121.41,121.39,121.4,2942.0,121.397,8
2022-12-30 12:54:44-05:00,121.41,121.41,121.36,121.37,4115.0,121.382,21
2022-12-30 12:54:45-05:00,121.38,121.39,121.36,121.39,9245.0,121.381,21
2022-12-30 12:54:46-05:00,121.39,121.39,121.38,121.39,300.0,121.386,2
2022-12-30 12:54:47-05:00,121.39,121.4,121.38,121.38,3843.0,121.39,13
2022-12-30 12:54:48-05:00,121.37,121.38,121.35,121.37,3552.0,121.367,14
2022-12-30 12:54:49-05:00,121.37,121.38,121.36,121.36,4577.0,121.363,6
2022-12-30 12:54:50-05:00,121.37,121.37,121.35,121.37,7420.0,121.358,18
2022-12-30 12:54:51-05:00,121.36,121.37,121.35,121.36,4088.0,121.359,13
2022-12-30 12:54:52-05:00,121.36,121.37,121.34,121.35,8641.0,121.349,33
2022-12-30 12:54:53-05:00,121.34,121.36,121.34,121.35,8720.0,121.342,18
2022-12-30 12:54:54-05:00,121.35,121.37,121.35,121.36,4396.0,121.362,15
2022-12-30 12:54:55-05:00,121.36,121.37,121.35,121.35,1600.0,121.358,13
2022-12-30 12:54:56-05:00,121.36,121.36,121.35,121.36,2254.0,121.355,7
2022-12-30 12:54:57-05:00,121.35,121.37,121.35,121.36,1707.0,121.355,12
2022-12-30 12:54:58-05:00,121.35,121.35,121.34,121.35,2149.0,121.348,7
2022-12-30 12:54:59-05:00,121.35,121.35,121.34,121.34,2338.0,121.343,13
2022-12-30 12:55:00-05:00,121.34,121.36,121.34,121.35,500.0,121.353,3
2022-12-30 12:55:01-05:00,121.36,121.37,121.35,121.36,7701.0,121.355,17
2022-12-30 12:55:02-05:00,121.36,121.37,121.35,121.37,3544.0,121.362,12
2022-12-30 12:55:03-05:00,121.36,121.37,121.33,121.34,3817.0,121.349,20
2022-12-30 12:55:04-05:00,121.34,121.34,121.28,121.32,12555.0,121.314,53
2022-12-30 12:55:05-05:00,121.33,121.33,121.28,121.33,11447.0,121.324,16
2022-12-30 12:55:06-05:00,121.33,121.34,121.32,121.33,9291.0,121.327,23
2022-12-30 12:55:07-05:00,121.33,121.35,121.32,121.33,5191.0,121.343,19
2022-12-30 12:55:08-05:00,121.33,121.35,121.32,121.32,7622.0,121.329,15
2022-12-30 12:55:09-05:00,121.32,121.36,121.32,121.36,1900.0,121.337,9
2022-12-30 12:55:10-05:00,121.35,121.37,121.34,121.34,3510.0,121.363,12
2022-12-30 12:55:11-05:00,121.34,121.35,121.34,121.35,1230.0,121.342,7
2022-12-30 12:55:12-05:00,121.34,121.35,121.33,121.33,13233.0,121.34,45
2022-12-30 12:55:13-05:00,121.33,121.35,121.33,121.34,1977.0,121.337,6
2022-12-30 12:55:14-05:00,121.34,121.35,121.34,121.34,1400.0,121.342,9
2022-12-30 12:55:15-05:00,121.34,121.35,121.34,121.35,652.0,121.346,2
2022-12-30 12:55:16-05:00,121.35,121.35,121.34,121.34,600.0,121.346,3
2022-12-30 12:55:17-05:00,121.35,121.35,121.34,121.34,1892.0,121.347,8
2022-12-30 12:55:18-05:00,121.34,121.35,121.3,121.32,4046.0,121.322,23
2022-12-30 12:55:19-05:00,121.31,121.37,121.31,121.36,3092.0,121.346,16
2022-12-30 12:55:20-05:00,121.35,121.37,121.35,121.37,700.0,121.354,2
2022-12-30 12:55:21-05:00,121.37,121.37,121.35,121.37,10010.0,121.368,9
2022-12-30 12:55:22-05:00,121.38,121.4,121.37,121.38,9252.0,121.383,19
2022-12-30 12:55:23-05:00,121.38,121.4,121.37,121.4,8487.0,121.389,17
2022-12-30 12:55:24-05:00,121.4,121.48,121.4,121.47,15070.0,121.437,56
2022-12-30 12:55:25-05:00,121.46,121.48,121.4,121.41,4135.0,121.458,19
2022-12-30 12:55:26-05:00,121.42,121.42,121.41,121.42,3500.0,121.411,10
2022-12-30 12:55:27-05:00,121.4,121.41,121.4,121.41,720.0,121.402,3
2022-12-30 12:55:28-05:00,121.42,121.42,121.39,121.4,4418.0,121.402,15
2022-12-30 12:55:29-05:00,121.39,121.41,121.39,121.41,950.0,121.402,5
2022-12-30 12:55:30-05:00,121.4,121.41,121.4,121.41,8556.0,121.409,5
2022-12-30 12:55:31-05:00,121.4,121.43,121.4,121.42,3036.0,121.414,15
2022-12-30 12:55:32-05:00,121.43,121.44,121.42,121.42,4738.0,121.426,27
2022-12-30 12:55:33-05:00,121.41,121.41,121.4,121.41,577.0,121.41,4
2022-12-30 12:55:34-05:00,121.4,121.4,121.37,121.39,1813.0,121.387,12
2022-12-30 12:55:35-05:00,121.39,121.4,121.39,121.4,5094.0,121.4,15
2022-12-30 12:55:36-05:00,121.4,121.4,121.39,121.4,2500.0,121.397,1
2022-12-30 12:55:37-05:00,121.39,121.41,121.39,121.4,4122.0,121.4,22
2022-12-30 12:55:38-05:00,121.39,121.4,121.39,121.4,3500.0,121.396,19
2022-12-30 12:55:39-05:00,121.41,121.41,121.4,121.4,1922.0,121.403,3
2022-12-30 12:55:40-05:00,121.4,121.4,121.4,121.4,100.0,121.4,1
2022-12-30 12:55:41-05:00,121.39,121.39,121.38,121.38,1104.0,121.388,7
2022-12-30 12:55:42-05:00,121.38,121.39,121.38,121.39,700.0,121.384,4
2022-12-30 12:55:43-05:00,121.39,121.39,121.37,121.38,2900.0,121.384,4
2022-12-30 12:55:44-05:00,121.38,121.39,121.38,121.38,3850.0,121.38,2
2022-12-30 12:55:45-05:00,121.38,121.38,121.38,121.38,200.0,121.38,2
2022-12-30 12:55:46-05:00,121.38,121.39,121.37,121.39,505.0,121.384,4
2022-12-30 12:55:47-05:00,121.39,121.41,121.38,121.41,6510.0,121.4,24
2022-12-30 12:55:48-05:00,121.41,121.41,121.41,121.41,200.0,121.41,2
2022-12-30 12:55:49-05:00,121.38,121.38,121.37,121.37,751.0,121.374,5
2022-12-30 12:55:50-05:00,121.36,121.37,121.34,121.37,6642.0,121.352,23
2022-12-30 12:55:51-05:00,121.35,121.35,121.35,121.35,1040.0,121.35,3
2022-12-30 12:55:52-05:00,121.36,121.37,121.36,121.37,3900.0,121.362,5
2022-12-30 12:55:53-05:00,121.36,121.36,121.35,121.36,650.0,121.357,4
2022-12-30 12:55:54-05:00,121.35,121.35,121.34,121.34,420.0,121.342,3
2022-12-30 12:55:55-05:00,121.34,121.35,121.34,121.34,710.0,121.341,6
2022-12-30 12:55:56-05:00,121.34,121.35,121.34,121.34,1198.0,121.346,6
2022-12-30 12:55:57-05:00,121.34,121.35,121.34,121.35,7534.0,121.342,24
2022-12-30 12:55:58-05:00,121.34,121.39,121.34,121.38,2835.0,121.361,9
2022-12-30 12:55:59-05:00,121.38,121.38,121.38,121.38,200.0,121.38,1
2022-12-30 12:56:00-05:00,121.38,121.39,121.34,121.35,39961.0,121.351,21
2022-12-30 12:56:01-05:00,121.34,121.35,121.34,121.34,450.0,121.341,1
2022-12-30 12:56:02-05:00,121.35,121.35,121.34,121.34,1000.0,121.342,5
2022-12-30 12:56:03-05:00,121.34,121.35,121.34,121.34,600.0,121.343,6
2022-12-30 12:56:04-05:00,121.35,121.36,121.34,121.36,1181.0,121.347,10
2022-12-30 12:56:05-05:00,121.34,121.37,121.34,121.37,1124.0,121.356,9
2022-12-30 12:56:06-05:00,121.36,121.38,121.35,121.37,1400.0,121.361,4
2022-12-30 12:56:07-05:00,121.36,121.36,121.35,121.36,300.0,121.356,3
2022-12-30 12:56:08-05:00,121.36,121.36,121.34,121.34,1505.0,121.347,9
2022-12-30 12:56:09-05:00,121.35,121.35,121.34,121.34,200.0,121.347,2
2022-12-30 12:56:10-05:00,121.34,121.35,121.34,121.34,0.0,121.34,0
2022-12-30 12:56:11-05:00,121.34,121.35,121.34,121.35,1032.0,121.349,6
2022-12-30 12:56:12-05:00,121.35,121.36,121.35,121.36,400.0,121.358,4
2022-12-30 12:56:13-05:00,121.37,121.37,121.37,121.37,1300.0,121.37,5
2022-12-30 12:56:14-05:00,121.37,121.38,121.37,121.38,872.0,121.374,4
2022-12-30 12:56:15-05:00,121.38,121.4,121.38,121.38,1650.0,121.395,10
2022-12-30 12:56:16-05:00,121.37,121.37,121.34,121.35,10597.0,121.358,11
2022-12-30 12:56:17-05:00,121.35,121.35,121.34,121.34,350.0,121.343,2
2022-12-30 12:56:18-05:00,121.35,121.37,121.34,121.37,1195.0,121.356,6
2022-12-30 12:56:19-05:00,121.38,121.41,121.37,121.4,3545.0,121.391,15
2022-12-30 12:56:20-05:00,121.38,121.41,121.37,121.4,4297.0,121.386,21
2022-12-30 12:56:21-05:00,121.42,121.44,121.41,121.43,10714.0,121.431,30
2022-12-30 12:56:22-05:00,121.43,121.43,121.42,121.42,5056.0,121.425,12
2022-12-30 12:56:23-05:00,121.42,121.42,121.4,121.42,2397.0,121.41,13
2022-12-30 12:56:24-05:00,121.43,121.43,121.42,121.42,1732.0,121.423,6
2022-12-30 12:56:25-05:00,121.43,121.44,121.42,121.42,2277.0,121.426,6
2022-12-30 12:56:26-05:00,121.42,121.42,121.4,121.41,1700.0,121.417,13
2022-12-30 12:56:27-05:00,121.41,121.41,121.41,121.41,0.0,121.41,0
2022-12-30 12:56:28-05:00,121.4,121.41,121.4,121.41,200.0,121.403,2
2022-12-30 12:56:29-05:00,121.41,121.43,121.37,121.38,5249.0,121.397,28
2022-12-30 12:56:30-05:00,121.38,121.39,121.38,121.38,600.0,121.38,4
2022-12-30 12:56:31-05:00,121.38,121.4,121.38,121.4,2700.0,121.399,3
2022-12-30 12:56:32-05:00,121.41,121.42,121.39,121.41,5359.0,121.405,4
2022-12-30 12:56:33-05:00,121.41,121.41,121.4,121.4,889.0,121.403,3
2022-12-30 12:56:34-05:00,121.42,121.42,121.42,121.42,160.0,121.42,1
2022-12-30 12:56:35-05:00,121.43,121.43,121.41,121.41,900.0,121.421,4
2022-12-30 12:56:36-05:00,121.41,121.41,121.4,121.41,2700.0,121.402,6
2022-12-30 12:56:37-05:00,121.4,121.41,121.39,121.4,2600.0,121.398,5
2022-12-30 12:56:38-05:00,121.39,121.39,121.36,121.37,2450.0,121.374,12
2022-12-30 12:56:39-05:00,121.37,121.39,121.37,121.39,1382.0,121.382,5
2022-12-30 12:56:40-05:00,121.39,121.39,121.38,121.38,1650.0,121.388,3
2022-12-30 12:56:41-05:00,121.36,121.36,121.35,121.35,3890.0,121.359,13
2022-12-30 12:56:42-05:00,121.36,121.36,121.35,121.35,1180.0,121.35,3
2022-12-30 12:56:43-05:00,121.34,121.35,121.34,121.34,2029.0,121.341,15
2022-12-30 12:56:44-05:00,121.33,121.34,121.33,121.33,3949.0,121.331,6
2022-12-30 12:56:45-05:00,121.34,121.34,121.33,121.34,3077.0,121.332,9
2022-12-30 12:56:46-05:00,121.33,121.34,121.3,121.3,4231.0,121.313,29
2022-12-30 12:56:47-05:00,121.31,121.31,121.3,121.31,8975.0,121.305,21
2022-12-30 12:56:48-05:00,121.32,121.32,121.3,121.31,3877.0,121.312,10
2022-12-30 12:56:49-05:00,121.3,121.31,121.3,121.31,3260.0,121.303,8
2022-12-30 12:56:50-05:00,121.31,121.33,121.31,121.33,4114.0,121.315,25
2022-12-30 12:56:51-05:00,121.32,121.33,121.31,121.32,3218.0,121.315,10
2022-12-30 12:56:52-05:00,121.31,121.32,121.31,121.32,1052.0,121.317,5
2022-12-30 12:56:53-05:00,121.32,121.32,121.31,121.32,2400.0,121.32,5
2022-12-30 12:56:54-05:00,121.32,121.33,121.31,121.31,1583.0,121.316,10
2022-12-30 12:56:55-05:00,121.32,121.32,121.3,121.32,1000.0,121.315,3
2022-12-30 12:56:56-05:00,121.3,121.31,121.3,121.31,700.0,121.305,4
2022-12-30 12:56:57-05:00,121.3,121.3,121.26,121.28,7967.0,121.289,31
2022-12-30 12:56:58-05:00,121.27,121.28,121.26,121.28,3700.0,121.273,7
2022-12-30 12:56:59-05:00,121.28,121.29,121.27,121.29,1211.0,121.285,7
2022-12-30 12:57:00-05:00,121.29,121.31,121.27,121.31,5898.0,121.282,14
2022-12-30 12:57:01-05:00,121.31,121.31,121.29,121.3,14500.0,121.298,14
