date,open,high,low,close,volume,average,barCount
2022-12-30 13:02:03-05:00,121.36,121.38,121.34,121.34,2011.0,121.359,4
2022-12-30 13:02:04-05:00,121.37,121.38,121.36,121.38,300.0,121.37,3
2022-12-30 13:02:05-05:00,121.36,121.37,121.33,121.36,3627.0,121.345,24
2022-12-30 13:02:06-05:00,121.35,121.36,121.35,121.35,2100.0,121.354,7
2022-12-30 13:02:07-05:00,121.33,121.35,121.33,121.35,1330.0,121.331,2
2022-12-30 13:02:08-05:00,121.34,121.35,121.34,121.35,300.0,121.348,3
2022-12-30 13:02:09-05:00,121.34,121.36,121.34,121.35,1900.0,121.35,9
2022-12-30 13:02:10-05:00,121.37,121.37,121.36,121.36,700.0,121.366,5
2022-12-30 13:02:11-05:00,121.38,121.39,121.37,121.38,500.0,121.383,3
2022-12-30 13:02:12-05:00,121.37,121.38,121.36,121.36,1046.0,121.367,9
2022-12-30 13:02:13-05:00,121.38,121.42,121.38,121.41,2967.0,121.408,18
2022-12-30 13:02:14-05:00,121.42,121.43,121.42,121.43,1700.0,121.424,8
2022-12-30 13:02:15-05:00,121.42,121.46,121.42,121.45,1548.0,121.443,13
2022-12-30 13:02:16-05:00,121.46,121.46,121.43,121.45,3512.0,121.438,15
2022-12-30 13:02:17-05:00,121.45,121.45,121.43,121.44,4441.0,121.444,11
2022-12-30 13:02:18-05:00,121.44,121.47,121.43,121.47,5149.0,121.441,10
2022-12-30 13:02:19-05:00,121.47,121.47,121.44,121.44,2560.0,121.45,17
2022-12-30 13:02:20-05:00,121.44,121.44,121.43,121.43,1626.0,121.433,8
2022-12-30 13:02:21-05:00,121.44,121.47,121.43,121.47,2650.0,121.462,10
2022-12-30 13:02:22-05:00,121.47,121.49,121.47,121.47,3027.0,121.477,16
2022-12-30 13:02:23-05:00,121.48,121.48,121.47,121.48,2450.0,121.48,6
2022-12-30 13:02:24-05:00,121.48,121.49,121.48,121.49,4673.0,121.483,15
2022-12-30 13:02:25-05:00,121.48,121.5,121.47,121.48,5521.0,121.485,17
2022-12-30 13:02:26-05:00,121.48,121.48,121.44,121.44,4623.0,121.447,10
2022-12-30 13:02:27-05:00,121.42,121.44,121.42,121.44,2000.0,121.434,5
2022-12-30 13:02:28-05:00,121.42,121.42,121.41,121.41,400.0,121.414,3
2022-12-30 13:02:29-05:00,121.41,121.42,121.4,121.4,700.0,121.413,7
2022-12-30 13:02:30-05:00,121.38,121.41,121.35,121.37,4405.0,121.371,23
2022-12-30 13:02:31-05:00,121.38,121.38,121.35,121.35,2400.0,121.364,8
2022-12-30 13:02:32-05:00,121.36,121.38,121.36,121.37,2185.0,121.37,9
2022-12-30 13:02:33-05:00,121.36,121.4,121.36,121.4,1530.0,121.376,10
2022-12-30 13:02:34-05:00,121.39,121.39,121.38,121.39,600.0,121.389,3
2022-12-30 13:02:35-05:00,121.37,121.37,121.35,121.35,1800.0,121.357,13
2022-12-30 13:02:36-05:00,121.36,121.36,121.34,121.35,2728.0,121.351,10
2022-12-30 13:02:37-05:00,121.34,121.36,121.34,121.34,3390.0,121.347,7
2022-12-30 13:02:38-05:00,121.34,121.37,121.34,121.36,5102.0,121.352,9
2022-12-30 13:02:39-05:00,121.37,121.37,121.36,121.37,1700.0,121.362,4
2022-12-30 13:02:40-05:00,121.36,121.36,121.35,121.36,2300.0,121.357,6
2022-12-30 13:02:41-05:00,121.35,121.36,121.35,121.35,1601.0,121.351,5
2022-12-30 13:02:42-05:00,121.35,121.36,121.34,121.34,4291.0,121.348,22
2022-12-30 13:02:43-05:00,121.34,121.34,121.33,121.34,1100.0,121.334,7
2022-12-30 13:02:44-05:00,121.34,121.36,121.34,121.34,1498.0,121.343,6
2022-12-30 13:02:45-05:00,121.35,121.35,121.34,121.34,474.0,121.341,4
2022-12-30 13:02:46-05:00,121.32,121.33,121.31,121.32,2759.0,121.319,10
2022-12-30 13:02:47-05:00,121.32,121.33,121.31,121.33,5246.0,121.316,15
2022-12-30 13:02:48-05:00,121.36,121.36,121.35,121.36,400.0,121.355,4
2022-12-30 13:02:49-05:00,121.35,121.35,121.32,121.32,1700.0,121.334,5
2022-12-30 13:02:50-05:00,121.32,121.32,121.31,121.32,3000.0,121.315,6
2022-12-30 13:02:51-05:00,121.31,121.32,121.28,121.28,9486.0,121.299,37
2022-12-30 13:02:52-05:00,121.29,121.3,121.27,121.28,9581.0,121.282,18
2022-12-30 13:02:53-05:00,121.27,121.28,121.26,121.27,3650.0,121.273,8
2022-12-30 13:02:54-05:00,121.27,121.28,121.26,121.26,1997.0,121.268,10
2022-12-30 13:02:55-05:00,121.26,121.27,121.23,121.23,13636.0,121.254,46
2022-12-30 13:02:56-05:00,121.24,121.27,121.22,121.26,7850.0,121.247,28
2022-12-30 13:02:57-05:00,121.26,121.26,121.23,121.25,8713.0,121.244,39
2022-12-30 13:02:58-05:00,121.26,121.26,121.23,121.24,4500.0,121.247,9
2022-12-30 13:02:59-05:00,121.23,121.23,121.22,121.23,4142.0,121.224,13
2022-12-30 13:03:00-05:00,121.24,121.26,121.24,121.25,3744.0,121.247,15
2022-12-30 13:03:01-05:00,121.25,121.26,121.23,121.25,6009.0,121.244,30
2022-12-30 13:03:02-05:00,121.25,121.33,121.24,121.3,8263.0,121.282,27
2022-12-30 13:03:03-05:00,121.31,121.35,121.24,121.32,2798.0,121.321,15
2022-12-30 13:03:04-05:00,121.32,121.36,121.31,121.35,5365.0,121.333,17
2022-12-30 13:03:05-05:00,121.36,121.39,121.36,121.39,3896.0,121.372,16
2022-12-30 13:03:06-05:00,121.39,121.39,121.37,121.37,2358.0,121.379,11
2022-12-30 13:03:07-05:00,121.39,121.41,121.39,121.41,1600.0,121.395,3
2022-12-30 13:03:08-05:00,121.39,121.4,121.39,121.39,1900.0,121.395,7
2022-12-30 13:03:09-05:00,121.38,121.41,121.37,121.4,3200.0,121.393,12
2022-12-30 13:03:10-05:00,121.4,121.41,121.4,121.4,900.0,121.402,4
2022-12-30 13:03:11-05:00,121.4,121.42,121.4,121.4,2535.0,121.405,15
2022-12-30 13:03:12-05:00,121.4,121.44,121.4,121.43,11644.0,121.411,27
2022-12-30 13:03:13-05:00,121.43,121.44,121.42,121.44,2650.0,121.43,9
2022-12-30 13:03:14-05:00,121.42,121.44,121.41,121.41,5191.0,121.421,26
2022-12-30 13:03:15-05:00,121.41,121.42,121.41,121.42,2358.0,121.414,7
2022-12-30 13:03:16-05:00,121.42,121.42,121.37,121.37,7806.0,121.387,29
2022-12-30 13:03:17-05:00,121.37,121.39,121.37,121.38,1500.0,121.373,6
2022-12-30 13:03:18-05:00,121.4,121.41,121.39,121.41,900.0,121.404,4
2022-12-30 13:03:19-05:00,121.39,121.4,121.33,121.33,2749.0,121.346,13
2022-12-30 13:03:20-05:00,121.34,121.35,121.34,121.34,200.0,121.342,2
2022-12-30 13:03:21-05:00,121.33,121.37,121.33,121.37,1698.0,121.352,11
2022-12-30 13:03:22-05:00,121.37,121.38,121.33,121.34,2726.0,121.356,18
2022-12-30 13:03:23-05:00,121.34,121.34,121.33,121.34,100.0,121.34,1
2022-12-30 13:03:24-05:00,121.35,121.39,121.34,121.38,3693.0,121.367,11
2022-12-30 13:03:25-05:00,121.38,121.38,121.37,121.38,100.0,121.378,1
2022-12-30 13:03:26-05:00,121.37,121.38,121.36,121.37,825.0,121.37,4
2022-12-30 13:03:27-05:00,121.36,121.37,121.36,121.37,400.0,121.368,2
2022-12-30 13:03:28-05:00,121.36,121.37,121.35,121.36,2600.0,121.36,4
2022-12-30 13:03:29-05:00,121.36,121.39,121.35,121.38,1195.0,121.36,5
2022-12-30 13:03:30-05:00,121.36,121.36,121.35,121.35,2700.0,121.351,3
2022-12-30 13:03:31-05:00,121.36,121.37,121.35,121.36,1200.0,121.355,3
2022-12-30 13:03:32-05:00,121.37,121.41,121.36,121.41,995.0,121.387,9
2022-12-30 13:03:33-05:00,121.4,121.41,121.39,121.4,1430.0,121.4,10
2022-12-30 13:03:34-05:00,121.39,121.39,121.36,121.37,1000.0,121.368,10
2022-12-30 13:03:35-05:00,121.38,121.39,121.37,121.38,1600.0,121.377,5
2022-12-30 13:03:36-05:00,121.38,121.39,121.36,121.37,2444.0,121.38,8
2022-12-30 13:03:37-05:00,121.38,121.4,121.37,121.4,1453.0,121.379,10
2022-12-30 13:03:38-05:00,121.4,121.43,121.4,121.4,3800.0,121.408,17
2022-12-30 13:03:39-05:00,121.41,121.41,121.37,121.37,4744.0,121.388,17
2022-12-30 13:03:40-05:00,121.37,121.37,121.35,121.35,4001.0,121.364,14
2022-12-30 13:03:41-05:00,121.36,121.36,121.35,121.36,550.0,121.36,5
2022-12-30 13:03:42-05:00,121.35,121.36,121.34,121.35,1651.0,121.349,11
2022-12-30 13:03:43-05:00,121.34,121.35,121.34,121.34,467.0,121.342,3
2022-12-30 13:03:44-05:00,121.33,121.34,121.32,121.32,3360.0,121.331,20
2022-12-30 13:03:45-05:00,121.31,121.32,121.29,121.29,2051.0,121.305,9
2022-12-30 13:03:46-05:00,121.29,121.3,121.28,121.3,4748.0,121.291,7
2022-12-30 13:03:47-05:00,121.3,121.31,121.29,121.31,6457.0,121.305,9
2022-12-30 13:03:48-05:00,121.29,121.29,121.28,121.29,3147.0,121.286,6
2022-12-30 13:03:49-05:00,121.29,121.35,121.28,121.33,2757.0,121.316,21
2022-12-30 13:03:50-05:00,121.34,121.36,121.34,121.35,4700.0,121.349,6
2022-12-30 13:03:51-05:00,121.35,121.37,121.35,121.37,4231.0,121.364,14
2022-12-30 13:03:52-05:00,121.38,121.4,121.38,121.39,3000.0,121.39,11
2022-12-30 13:03:53-05:00,121.39,121.39,121.37,121.39,2953.0,121.379,16
2022-12-30 13:03:54-05:00,121.39,121.39,121.33,121.34,4548.0,121.346,12
2022-12-30 13:03:55-05:00,121.33,121.33,121.31,121.33,1341.0,121.324,8
2022-12-30 13:03:56-05:00,121.34,121.35,121.33,121.34,400.0,121.341,2
2022-12-30 13:03:57-05:00,121.36,121.37,121.34,121.35,1552.0,121.352,6
2022-12-30 13:03:58-05:00,121.35,121.35,121.34,121.34,500.0,121.346,3
2022-12-30 13:03:59-05:00,121.3,121.31,121.27,121.27,9425.0,121.29,12
2022-12-30 13:04:00-05:00,121.28,121.28,121.26,121.26,2328.0,121.268,9
2022-12-30 13:04:01-05:00,121.26,121.28,121.26,121.28,2650.0,121.261,8
2022-12-30 13:04:02-05:00,121.27,121.29,121.26,121.27,1735.0,121.272,8
2022-12-30 13:04:03-05:00,121.27,121.29,121.26,121.28,2100.0,121.276,7
2022-12-30 13:04:04-05:00,121.28,121.31,121.28,121.29,5332.0,121.294,18
2022-12-30 13:04:05-05:00,121.29,121.3,121.27,121.27,2326.0,121.28,13
2022-12-30 13:04:06-05:00,121.29,121.29,121.27,121.27,832.0,121.282,8
2022-12-30 13:04:07-05:00,121.27,121.28,121.27,121.28,2200.0,121.276,6
2022-12-30 13:04:08-05:00,121.28,121.31,121.27,121.28,4378.0,121.289,20
2022-12-30 13:04:09-05:00,121.29,121.29,121.27,121.28,1194.0,121.28,4
2022-12-30 13:04:10-05:00,121.29,121.29,121.28,121.28,3657.0,121.283,11
2022-12-30 13:04:11-05:00,121.28,121.28,121.27,121.28,1100.0,121.28,2
2022-12-30 13:04:12-05:00,121.27,121.27,121.25,121.25,1500.0,121.254,6
2022-12-30 13:04:13-05:00,121.25,121.27,121.25,121.27,8600.0,121.267,13
2022-12-30 13:04:14-05:00,121.26,121.31,121.26,121.31,7100.0,121.279,17
2022-12-30 13:04:15-05:00,121.31,121.31,121.3,121.3,2641.0,121.306,5
2022-12-30 13:04:16-05:00,121.3,121.3,121.26,121.27,3800.0,121.281,18
2022-12-30 13:04:17-05:00,121.26,121.26,121.25,121.26,700.0,121.26,4
2022-12-30 13:04:18-05:00,121.25,121.27,121.24,121.26,9312.0,121.252,17
2022-12-30 13:04:19-05:00,121.26,121.27,121.25,121.27,1350.0,121.257,8
2022-12-30 13:04:20-05:00,121.26,121.26,121.25,121.26,898.0,121.257,4
2022-12-30 13:04:21-05:00,121.26,121.26,121.25,121.26,2635.0,121.26,9
2022-12-30 13:04:22-05:00,121.26,121.26,121.24,121.25,3771.0,121.245,16
2022-12-30 13:04:23-05:00,121.23,121.24,121.19,121.2,6902.0,121.209,34
2022-12-30 13:04:24-05:00,121.2,121.22,121.18,121.2,7771.0,121.201,23
2022-12-30 13:04:25-05:00,121.2,121.22,121.19,121.19,6372.0,121.205,23
2022-12-30 13:04:26-05:00,121.19,121.22,121.18,121.22,3681.0,121.197,13
2022-12-30 13:04:27-05:00,121.21,121.21,121.19,121.21,2010.0,121.204,10
2022-12-30 13:04:28-05:00,121.21,121.26,121.21,121.26,3818.0,121.24,14
2022-12-30 13:04:29-05:00,121.25,121.25,121.22,121.23,11012.0,121.223,20
2022-12-30 13:04:30-05:00,121.22,121.23,121.21,121.23,2046.0,121.215,8
2022-12-30 13:04:31-05:00,121.22,121.23,121.21,121.21,2100.0,121.219,4
2022-12-30 13:04:32-05:00,121.23,121.24,121.22,121.23,3681.0,121.234,9
2022-12-30 13:04:33-05:00,121.25,121.25,121.23,121.24,2198.0,121.236,6
2022-12-30 13:04:34-05:00,121.22,121.25,121.22,121.25,2126.0,121.237,11
2022-12-30 13:04:35-05:00,121.25,121.25,121.22,121.22,1150.0,121.236,7
2022-12-30 13:04:36-05:00,121.22,121.25,121.22,121.25,5244.0,121.232,9
2022-12-30 13:04:37-05:00,121.26,121.26,121.25,121.26,900.0,121.255,2
2022-12-30 13:04:38-05:00,121.25,121.25,121.22,121.22,4700.0,121.237,19
2022-12-30 13:04:39-05:00,121.21,121.23,121.21,121.22,2303.0,121.213,14
2022-12-30 13:04:40-05:00,121.23,121.24,121.23,121.23,375.0,121.233,3
2022-12-30 13:04:41-05:00,121.23,121.24,121.2,121.21,300.0,121.222,3
2022-12-30 13:04:42-05:00,121.22,121.23,121.2,121.21,10903.0,121.205,23
2022-12-30 13:04:43-05:00,121.21,121.22,121.2,121.2,847.0,121.205,5
2022-12-30 13:04:44-05:00,121.19,121.2,121.17,121.17,8537.0,121.183,19
2022-12-30 13:04:45-05:00,121.17,121.19,121.15,121.17,9063.0,121.166,35
2022-12-30 13:04:46-05:00,121.19,121.2,121.19,121.2,300.0,121.192,2
2022-12-30 13:04:47-05:00,121.19,121.19,121.18,121.18,1925.0,121.181,5
2022-12-30 13:04:48-05:00,121.18,121.19,121.17,121.18,1300.0,121.184,5
2022-12-30 13:04:49-05:00,121.17,121.19,121.17,121.19,950.0,121.174,3
2022-12-30 13:04:50-05:00,121.18,121.19,121.18,121.19,1655.0,121.181,7
2022-12-30 13:04:51-05:00,121.19,121.19,121.19,121.19,0.0,121.19,0
2022-12-30 13:04:52-05:00,121.2,121.22,121.18,121.18,5648.0,121.2,22
2022-12-30 13:04:53-05:00,121.18,121.23,121.18,121.22,7087.0,121.203,24
2022-12-30 13:04:54-05:00,121.22,121.22,121.2,121.21,1147.0,121.213,8
2022-12-30 13:04:55-05:00,121.22,121.22,121.22,121.22,117.0,121.22,1
2022-12-30 13:04:56-05:00,121.21,121.22,121.2,121.2,5018.0,121.208,14
2022-12-30 13:04:57-05:00,121.19,121.2,121.19,121.2,3511.0,121.199,11
2022-12-30 13:04:58-05:00,121.19,121.2,121.19,121.19,1400.0,121.19,4
2022-12-30 13:04:59-05:00,121.2,121.21,121.19,121.2,3055.0,121.199,6
2022-12-30 13:05:00-05:00,121.2,121.2,121.19,121.2,2700.0,121.2,3
2022-12-30 13:05:01-05:00,121.2,121.2,121.18,121.19,825.0,121.191,7
2022-12-30 13:05:02-05:00,121.19,121.19,121.16,121.16,5327.0,121.175,14
2022-12-30 13:05:03-05:00,121.16,121.17,121.15,121.15,2983.0,121.154,16
2022-12-30 13:05:04-05:00,121.16,121.17,121.14,121.17,3729.0,121.152,12
2022-12-30 13:05:05-05:00,121.17,121.17,121.13,121.13,2752.0,121.152,14
2022-12-30 13:05:06-05:00,121.14,121.14,121.11,121.13,7841.0,121.118,18
2022-12-30 13:05:07-05:00,121.13,121.14,121.11,121.13,12509.0,121.121,27
2022-12-30 13:05:08-05:00,121.12,121.17,121.12,121.16,6460.0,121.155,35
2022-12-30 13:05:09-05:00,121.16,121.17,121.13,121.15,11948.0,121.156,27
2022-12-30 13:05:10-05:00,121.14,121.17,121.14,121.15,4283.0,121.144,11
2022-12-30 13:05:11-05:00,121.15,121.17,121.14,121.16,500.0,121.156,5
2022-12-30 13:05:12-05:00,121.18,121.19,121.18,121.18,1700.0,121.184,6
2022-12-30 13:05:13-05:00,121.18,121.19,121.17,121.18,4754.0,121.179,16
2022-12-30 13:05:14-05:00,121.18,121.19,121.15,121.16,3011.0,121.179,8
2022-12-30 13:05:15-05:00,121.16,121.16,121.15,121.16,5464.0,121.155,18
2022-12-30 13:05:16-05:00,121.16,121.21,121.15,121.18,4675.0,121.184,21
2022-12-30 13:05:17-05:00,121.2,121.21,121.19,121.21,1532.0,121.197,9
2022-12-30 13:05:18-05:00,121.2,121.2,121.15,121.15,5004.0,121.174,17
2022-12-30 13:05:19-05:00,121.16,121.17,121.15,121.16,800.0,121.155,5
2022-12-30 13:05:20-05:00,121.16,121.17,121.15,121.16,1403.0,121.158,4
2022-12-30 13:05:21-05:00,121.15,121.17,121.15,121.16,1621.0,121.162,7
2022-12-30 13:05:22-05:00,121.15,121.16,121.15,121.15,4974.0,121.151,9
2022-12-30 13:05:23-05:00,121.15,121.15,121.13,121.14,686.0,121.141,6
2022-12-30 13:05:24-05:00,121.15,121.17,121.13,121.17,5014.0,121.155,21
2022-12-30 13:05:25-05:00,121.15,121.16,121.14,121.15,1000.0,121.151,8
2022-12-30 13:05:26-05:00,121.16,121.16,121.13,121.13,12363.0,121.133,21
2022-12-30 13:05:27-05:00,121.15,121.15,121.13,121.14,550.0,121.139,3
2022-12-30 13:05:28-05:00,121.13,121.16,121.13,121.15,3550.0,121.142,10
2022-12-30 13:05:29-05:00,121.15,121.16,121.12,121.12,1600.0,121.143,6
2022-12-30 13:05:30-05:00,121.12,121.13,121.12,121.12,1800.0,121.124,5
2022-12-30 13:05:31-05:00,121.14,121.14,121.11,121.11,4684.0,121.113,19
2022-12-30 13:05:32-05:00,121.12,121.13,121.11,121.13,3060.0,121.121,11
2022-12-30 13:05:33-05:00,121.11,121.16,121.11,121.15,10959.0,121.139,18
2022-12-30 13:05:34-05:00,121.14,121.15,121.13,121.14,1100.0,121.139,3
2022-12-30 13:05:35-05:00,121.13,121.14,121.12,121.14,1967.0,121.132,6
2022-12-30 13:05:36-05:00,121.13,121.14,121.13,121.14,680.0,121.138,2
2022-12-30 13:05:37-05:00,121.14,121.17,121.14,121.16,7303.0,121.161,17
2022-12-30 13:05:38-05:00,121.16,121.18,121.15,121.16,2244.0,121.164,12
2022-12-30 13:05:39-05:00,121.15,121.16,121.14,121.16,9816.0,121.142,8
2022-12-30 13:05:40-05:00,121.15,121.16,121.13,121.16,2100.0,121.142,8
2022-12-30 13:05:41-05:00,121.16,121.17,121.16,121.16,4700.0,121.162,6
2022-12-30 13:05:42-05:00,121.18,121.18,121.15,121.15,1926.0,121.163,13
2022-12-30 13:05:43-05:00,121.15,121.15,121.15,121.15,200.0,121.15,2
2022-12-30 13:05:44-05:00,121.17,121.18,121.14,121.18,1103.0,121.167,9
2022-12-30 13:05:45-05:00,121.17,121.18,121.16,121.17,3190.0,121.169,16
2022-12-30 13:05:46-05:00,121.17,121.18,121.16,121.17,1526.0,121.172,8
2022-12-30 13:05:47-05:00,121.16,121.17,121.16,121.17,1800.0,121.169,4
2022-12-30 13:05:48-05:00,121.16,121.17,121.16,121.17,1500.0,121.166,5
2022-12-30 13:05:49-05:00,121.16,121.16,121.12,121.14,9676.0,121.144,15
2022-12-30 13:05:50-05:00,121.12,121.14,121.12,121.13,450.0,121.126,2
2022-12-30 13:05:51-05:00,121.15,121.17,121.15,121.16,3925.0,121.156,6
2022-12-30 13:05:52-05:00,121.15,121.15,121.12,121.12,8554.0,121.131,18
2022-12-30 13:05:53-05:00,121.12,121.13,121.11,121.13,3721.0,121.116,12
2022-12-30 13:05:54-05:00,121.14,121.14,121.14,121.14,275.0,121.14,1
2022-12-30 13:05:55-05:00,121.13,121.13,121.12,121.13,1772.0,121.124,3
2022-12-30 13:05:56-05:00,121.13,121.13,121.12,121.13,600.0,121.125,5
2022-12-30 13:05:57-05:00,121.12,121.13,121.12,121.12,1325.0,121.128,4
2022-12-30 13:05:58-05:00,121.11,121.12,121.1,121.11,5118.0,121.111,27
2022-12-30 13:05:59-05:00,121.11,121.11,121.1,121.1,2326.0,121.103,7
2022-12-30 13:06:00-05:00,121.12,121.12,121.1,121.1,2665.0,121.111,9
2022-12-30 13:06:01-05:00,121.1,121.15,121.1,121.13,20461.0,121.114,71
2022-12-30 13:06:02-05:00,121.16,121.17,121.16,121.16,11792.0,121.169,11
2022-12-30 13:06:03-05:00,121.15,121.16,121.14,121.15,6995.0,121.149,19
2022-12-30 13:06:04-05:00,121.17,121.17,121.14,121.14,3859.0,121.151,19
2022-12-30 13:06:05-05:00,121.17,121.17,121.14,121.15,1120.0,121.149,6
2022-12-30 13:06:06-05:00,121.17,121.2,121.16,121.19,1241.0,121.186,8
2022-12-30 13:06:07-05:00,121.19,121.19,121.15,121.16,4104.0,121.176,20
2022-12-30 13:06:08-05:00,121.17,121.18,121.16,121.18,3309.0,121.169,8
2022-12-30 13:06:09-05:00,121.17,121.17,121.16,121.17,2400.0,121.17,5
2022-12-30 13:06:10-05:00,121.19,121.19,121.18,121.19,720.0,121.189,3
2022-12-30 13:06:11-05:00,121.18,121.2,121.18,121.19,1506.0,121.193,10
2022-12-30 13:06:12-05:00,121.18,121.2,121.18,121.2,7212.0,121.188,26
2022-12-30 13:06:13-05:00,121.2,121.22,121.19,121.2,7966.0,121.206,28
2022-12-30 13:06:14-05:00,121.21,121.21,121.16,121.17,6550.0,121.184,26
2022-12-30 13:06:15-05:00,121.18,121.2,121.17,121.18,8650.0,121.182,9
2022-12-30 13:06:16-05:00,121.18,121.18,121.15,121.18,5300.0,121.173,29
2022-12-30 13:06:17-05:00,121.19,121.21,121.16,121.2,3276.0,121.195,17
2022-12-30 13:06:18-05:00,121.16,121.17,121.16,121.16,800.0,121.164,5
2022-12-30 13:06:19-05:00,121.15,121.17,121.14,121.16,3000.0,121.151,9
2022-12-30 13:06:20-05:00,121.17,121.18,121.15,121.16,1400.0,121.171,6
2022-12-30 13:06:21-05:00,121.17,121.18,121.16,121.16,1350.0,121.168,10
2022-12-30 13:06:22-05:00,121.17,121.18,121.17,121.18,700.0,121.171,4
2022-12-30 13:06:23-05:00,121.16,121.16,121.16,121.16,200.0,121.16,2
2022-12-30 13:06:24-05:00,121.16,121.16,121.15,121.16,400.0,121.16,3
2022-12-30 13:06:25-05:00,121.16,121.17,121.15,121.16,1403.0,121.158,11
2022-12-30 13:06:26-05:00,121.14,121.15,121.13,121.14,3860.0,121.14,7
2022-12-30 13:06:27-05:00,121.14,121.14,121.11,121.12,4360.0,121.132,12
2022-12-30 13:06:28-05:00,121.12,121.13,121.11,121.12,1542.0,121.125,8
2022-12-30 13:06:29-05:00,121.13,121.13,121.13,121.13,240.0,121.13,1
2022-12-30 13:06:30-05:00,121.11,121.12,121.1,121.11,5706.0,121.108,13
2022-12-30 13:06:31-05:00,121.1,121.11,121.1,121.1,1300.0,121.105,6
2022-12-30 13:06:32-05:00,121.1,121.1,121.09,121.09,10181.0,121.096,22
2022-12-30 13:06:33-05:00,121.1,121.1,121.09,121.1,2740.0,121.098,10
2022-12-30 13:06:34-05:00,121.1,121.12,121.1,121.12,600.0,121.11,6
2022-12-30 13:06:35-05:00,121.12,121.15,121.11,121.14,2355.0,121.129,10
2022-12-30 13:06:36-05:00,121.14,121.15,121.13,121.13,969.0,121.137,7
2022-12-30 13:06:37-05:00,121.13,121.14,121.13,121.14,1106.0,121.134,4
2022-12-30 13:06:38-05:00,121.14,121.15,121.13,121.15,750.0,121.139,5
2022-12-30 13:06:39-05:00,121.16,121.18,121.16,121.18,794.0,121.169,5
2022-12-30 13:06:40-05:00,121.17,121.2,121.16,121.2,6552.0,121.183,29
2022-12-30 13:06:41-05:00,121.22,121.24,121.2,121.22,16268.0,121.234,21
2022-12-30 13:06:42-05:00,121.23,121.25,121.22,121.24,10961.0,121.24,26
2022-12-30 13:06:43-05:00,121.25,121.25,121.22,121.22,5530.0,121.241,33
2022-12-30 13:06:44-05:00,121.24,121.24,121.21,121.22,5865.0,121.228,20
2022-12-30 13:06:45-05:00,121.22,121.27,121.21,121.27,4778.0,121.237,15
2022-12-30 13:06:46-05:00,121.28,121.29,121.26,121.26,4928.0,121.28,19
2022-12-30 13:06:47-05:00,121.27,121.29,121.26,121.27,3802.0,121.272,20
2022-12-30 13:06:48-05:00,121.26,121.27,121.24,121.26,5143.0,121.249,9
2022-12-30 13:06:49-05:00,121.27,121.27,121.21,121.21,6373.0,121.242,24
2022-12-30 13:06:50-05:00,121.18,121.2,121.18,121.2,3981.0,121.194,13
2022-12-30 13:06:51-05:00,121.19,121.23,121.19,121.2,2638.0,121.199,10
2022-12-30 13:06:52-05:00,121.19,121.21,121.19,121.2,1898.0,121.2,7
2022-12-30 13:06:53-05:00,121.21,121.23,121.2,121.23,3169.0,121.219,12
2022-12-30 13:06:54-05:00,121.25,121.25,121.23,121.23,1500.0,121.233,9
2022-12-30 13:06:55-05:00,121.23,121.27,121.22,121.22,2647.0,121.241,12
2022-12-30 13:06:56-05:00,121.21,121.22,121.19,121.19,2815.0,121.206,17
2022-12-30 13:06:57-05:00,121.2,121.23,121.2,121.2,1102.0,121.209,8
2022-12-30 13:06:58-05:00,121.19,121.19,121.19,121.19,1200.0,121.19,3
2022-12-30 13:06:59-05:00,121.19,121.19,121.18,121.19,1729.0,121.188,8
2022-12-30 13:07:00-05:00,121.18,121.21,121.17,121.21,4931.0,121.199,19
2022-12-30 13:07:01-05:00,121.21,121.23,121.2,121.23,5920.0,121.219,22
2022-12-30 13:07:02-05:00,121.23,121.23,121.2,121.2,4400.0,121.207,19
